순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
14497,NB000520061207100082368,제도 운영,NB000420061207100082349,소기능,2013-03-23,산업통상자원부,1450000,"산업·통상·중소기업>>무역및투자유치>>무역진흥>>자유무역지역 관리, 운영>>제도 운영"
14498,NB000520061201100056688,제도개선,NB000420061201100056666,소기능,2014-04-09,통계청,1240000,일반공공행정>>일반행정>>통계행정지원>>행정관리>>제도개선
14499,NB000520061215100136785,제도개선,NB000420061215100136606,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농림행정지원>>운영지원>>제도개선
14500,B1000520070928000208923,제도개선,B1000420070921000208857,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>관광>>사행산업통합감독위원회운영>>합법사행산업관리·감독>>제도개선
14501,B1000520151106000229863,제도개선,NB000420061201100036241,소기능,2015-11-06,고용노동부,1492000,사회복지>>고용노동>>고용노동행정지원>>행정관리>>제도개선
14502,B1000520110622000221266,제도개선 과제발굴 및 조사연구,NB000420061201100041803,소기능,2011-06-22,국민권익위원회,1140100,일반공공행정>>국민권익·인권>>청렴증진>>부패방지 제도개선>>제도개선 과제발굴 및 조사연구
14503,B1000520110622000221262,제도개선 기본계획 수립,NB000420061201100041803,소기능,2011-06-22,국민권익위원회,1140100,일반공공행정>>국민권익·인권>>청렴증진>>부패방지 제도개선>>제도개선 기본계획 수립
14504,NB000520061201100049926,제도개선 및 긴급현안대처,B1000420140205000225622,소기능,2014-02-18,법제처,1170000,일반공공행정>>법제>>법제업무품질제고>>법제지원>>제도개선 및 긴급현안대처
14505,B1000520110622000221263,제도개선 방안수립 및 권고,NB000420061201100041803,소기능,2011-06-22,국민권익위원회,1140100,일반공공행정>>국민권익·인권>>청렴증진>>부패방지 제도개선>>제도개선 방안수립 및 권고
14506,B1000520110622000221265,제도개선 사후관리,NB000420061201100041803,소기능,2011-06-22,국민권익위원회,1140100,일반공공행정>>국민권익·인권>>청렴증진>>부패방지 제도개선>>제도개선 사후관리
14507,B1000520120404000222474,제도운용,B1000420120404000222461,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>새만금복합도시개발>>제도운용
14508,NB000520061213100117531,제도운용,NB000420061213100114245,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>행정중심복합도시건설>>제도운용
14509,B1000520140519000226760,제안,NB000420061201100056063,소기능,2017-07-26,과학기술정보통신부,1721000,통신>>방송통신>>전파연구기반조성>>전파연구>>제안
14510,NB000520061207100083216,제안관리,NB000420061207100080670,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>산업·중소기업일반>>산업자원행정지원>>민원>>제안관리
14511,NB000520061201100016796,제안제도 운영,NB000420061201100016474,소기능,2014-03-19,산림청,1400000,농림>>임업·산촌>>산림행정지원>>행정관리>>제안제도 운영
14512,B1000520191118000234816,제안제도운영,NB000420061201100055575,소기능,2019-11-18,과학기술정보통신부,1721000,통신>>우정>>우정사업경영>>우정사업제도>>제안제도운영
14513,B1000520081023000214837,제작자동차 관리,B1000420090225000216605,소기능,2009-03-02,환경부,1480000,환경>>대기>>일반대기보전및생활공해관리>>교통환경>>제작자동차 관리
14514,B1000520090515000217291,제조 및 품질관리기준 ,B1000420090512000217195,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>안전평가>>의료제품>>제조 및 품질관리기준 
14515,B1000520070105000199383,제조·수입 화학물질 사후관리,NB000420061207100092001,소기능,2007-01-08,환경부,1480000,환경>>상하수도·수질>>4대강유역관리>>화학물질관리>>제조·수입 화학물질 사후관리
14516,B1000520130312000223486,제조업 속보 및 공급지수 개발,NB000420061201100056902,소기능,2014-04-18,통계청,1240000,일반공공행정>>국가통계>>국가통계생산및관리>>산업동향통계>>제조업 속보 및 공급지수 개발
14517,NB000520061201100056908,제조업생산능력 및 가동률,NB000420061201100056902,소기능,2008-11-17,통계청,1240000,일반공공행정>>국가통계>>국가통계생산및관리>>산업동향통계>>제조업생산능력 및 가동률
14518,B1000520190305000233899,제조업소프트파워강화,NB000420061207100081108,소기능,2019-03-05,산업통상자원부,1450000,산업·통상·중소기업>>산업진흥·고도화>>산업경쟁력기반구축>>지식서비스>>제조업소프트파워강화
14519,B1000520080710000214035,제주4.3사건처리지원,B1000420080710000214031,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>지방행정·재정지원>>지방행정>>주요현안 추진지원>>제주4.3사건처리지원
14520,NB000520061213100116889,제주국제자유도시 개발,NB000420061213100114281,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>지역발전정책 총괄>>제주국제자유도시 개발
14521,NB000520061215100128084,제주특별자치도 자치권 확대,NB000420061215100128080,소기능,2013-03-23,국무조정실,1092000,일반공공행정>>국정운영>>국가적중장기과제추진·지원>>제주특별자치도 지원>>제주특별자치도 자치권 확대
14522,NB000520061215100128086,제주특별자치도 재정자주권 제고,NB000420061215100128080,소기능,2008-02-29,국무총리실(구),1101000,일반공공행정>>국정운영>>국가적중장기과제추진·지원>>제주특별자치도 지원>>제주특별자치도 재정자주권 제고
14523,B1000520100125000218298,제주특별자치도 제도개선 추진,NB000420061215100128080,소기능,2013-03-23,국무조정실,1092000,일반공공행정>>국정운영>>국가적중장기과제추진·지원>>제주특별자치도 지원>>제주특별자치도 제도개선 추진
14524,NB000520061215100128081,제주특별자치도 추진 지원,NB000420061215100128080,소기능,2013-03-23,국무조정실,1092000,일반공공행정>>국정운영>>국가적중장기과제추진·지원>>제주특별자치도 지원>>제주특별자치도 추진 지원
14525,NB000520061215100128088,제주특별자치도 핵심산업 육성,NB000420061215100128080,소기능,2013-03-23,국무조정실,1092000,일반공공행정>>국정운영>>국가적중장기과제추진·지원>>제주특별자치도 지원>>제주특별자치도 핵심산업 육성
14526,B1000520070410000206433,제주혁신도시 이전사업,NB000420061201100035848,소기능,2007-04-10,기상청,1360000,과학기술>>과학기술진흥>>기상연구>>연구기획>>제주혁신도시 이전사업
14527,NB000520061215100127409,제증명서 발급관리,NB000420061215100125190,소기능,2010-03-19,보건복지부,1352000,보건>>보건의료>>국립의료원지원>>운영지원>>제증명서 발급관리
14528,B1000520070104000198613,제품안전 정보망,NB000420061207100081911,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>산업진흥·고도화>>산업기술표준및제품안전관리>>안전관리>>제품안전 정보망
14529,NB000520061207100081775,제품인증,NB000420061207100081769,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>산업진흥·고도화>>산업기술표준및제품안전관리>>적합성평가제도>>제품인증
14530,B1000520070102000197312,제품환경규제 기반구축,NB000420061130100006212,소기능,2017-07-26,중소벤처기업부,1421000,산업·통상·중소기업>>산업금융>>중소기업기술>>중소기업 시험연구>>제품환경규제 기반구축
14531,NB000520061215100138529,조건불리지역 지원,NB000420061215100137708,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농업정책>>농업지대관리>>조건불리지역 지원
14532,NB000520061215100124641,조경 및 묘역관리,NB000420061215100124534,소기능,2023-05-23,국가보훈처|국가보훈부,1180000|1830000,사회복지>>보훈>>국립묘지>>국립묘지 시설관리>>조경 및 묘역관리
14533,NB000520061215100125859,조경 및 시설관리,NB000420061215100125858,소기능,2010-03-19,보건복지부,1352000,사회복지>>노인·청소년>>장사시설확충>>국립망향의동산 관리>>조경 및 시설관리
14534,B1000520160218000230078,조경공사표준시방서 및 조경설계기준,NB000420061213100114639,소기능,2016-02-22,국토교통부,1613000,지역개발>>지역및도시>>도시정책>>도시정책 총괄>>조경공사표준시방서 및 조경설계기준
14535,B1000520161004000230878,조경관련 단체 관리,NB000420061213100114639,소기능,2016-10-04,국토교통부,1613000,지역개발>>지역및도시>>도시정책>>도시정책 총괄>>조경관련 단체 관리
14536,B1000520061228000196445,조기경보시스템에 의한 경제상황점검,NB000420061201100059586,소기능,2008-02-29,기획재정부,1051000,일반공공행정>>재정·금융>>경제정책>>경제분석>>조기경보시스템에 의한 경제상황점검
14537,NB000520061201100025061,조달물자 규격관리 및 품질인증,NB000420061201100025060,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>물자및시설조달>>품질관리>>조달물자 규격관리 및 품질인증
14538,NB000520061201100024913,조달물자 품질개선,NB000420061201100024895,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>물자및시설조달>>공사계약관리>>조달물자 품질개선
14539,NB000520061201100025064,조달물자 품질개선 검사,NB000420061201100025060,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>물자및시설조달>>품질관리>>조달물자 품질개선 검사
14540,NB000520061201100025068,조달물자 품질개선 시험,NB000420061201100025060,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>물자및시설조달>>품질관리>>조달물자 품질개선 시험
14541,B1000520210414000238871,조달사업 국제화 국제협력,B1000420210413000238865,소기능,2021-04-14,기획재정부,1051000,재정·세제·금융>>기획재정>>국고관리>>혁신조달>>조달사업 국제화 국제협력
14542,B1000520210414000238873,조달사업 법령관련 질의 회신,B1000420210413000238865,소기능,2021-04-14,기획재정부,1051000,재정·세제·금융>>기획재정>>국고관리>>혁신조달>>조달사업 법령관련 질의 회신
14543,NB000520061201100025179,조달수수료 조정,NB000420061201100025173,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>조달행정지원>>재정기획>>조달수수료 조정
14544,NB000520061201100025115,조달정보화 예산확보 및 집행,NB000420061201100025155,소기능,2007-03-15,조달청,1230000,일반공공행정>>일반행정>>전자조달운영>>조달정보 기획>>조달정보화 예산확보 및 집행
14545,NB000520061201100025164,조달정보화 홍보 및 이용확산,NB000420061201100025155,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>전자조달운영>>조달정보 기획>>조달정보화 홍보 및 이용확산
14546,NB000520061201100025167,조달정보화시스템 운영,NB000420061201100025155,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>전자조달운영>>조달정보 기획>>조달정보화시스템 운영
14547,NB000520061215100125877,"조류,신종인플루엔자관리",NB000420061215100125865,소기능,2010-03-19,보건복지부,1352000,"보건>>보건의료>>질병관리본부운영>>급성전염병예방관리>>조류,신종인플루엔자관리"
14548,B1000520210710000240753,조류예방,NB000420061207100092191,소기능,2021-07-10,환경부,1480000,환경>>상하수도·수질>>수질보전및관리>>수생태보전>>조류예방
14549,B1000520141222000228134,조류질병,B1000420141216000227890,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>농림축산검역>>수의과학기술개발연구>>조류질병
14550,B1000520120607000222962,조림사업,NB000420061201100017002,소기능,2012-06-08,산림청,1400000,농림>>임업·산촌>>산림자원육성>>산림자원관리>>조림사업
14551,B1000520220127000241458,조사,B1000420220127000241453,소기능,2024-03-21,여수.순천10.19사건진상규명및희생자명예회복위원회,1813231,일반공공행정>>국정운영>>여수.순천.10.19 사건진상규명 및 희생자 명예회복위원회 운영>>여순사건위원회 운영>>조사
14552,NB000520061215100127048,조사 ·연구사업,NB000420061215100127047,소기능,2010-03-19,보건복지부,1352000,보건>>보건의료>>정신질환관리>>정신병관리>>조사 ·연구사업
14553,NB000520061215100125767,조사 ·연구사업,NB000420061215100125720,소기능,2010-03-19,보건복지부,1352000,보건>>보건의료>>결핵관리>>결핵관리서비스지원>>조사 ·연구사업
14554,B1000520071001000208972,조사 및 분석 연구,B1000420070921000208858,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>관광>>사행산업통합감독위원회운영>>사행산업건전기반조성 및 조사·홍보>>조사 및 분석 연구
14555,B1000520150204000228900,조사 및 처리,B1000420141202000227650,소기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>국민안전행정지원>>감사>>조사 및 처리
14556,B1000520200805000236403,조사 전문성 제고,B1000420200804000236301,소기능,2020-08-05,개인정보보호위원회,1790365,일반공공행정>>개인정보>>개인정보보호>>조사조정>>조사 전문성 제고
14557,B1000520200911000237075,조사·연구사업,B1000420200911000236977,소기능,2020-09-11,질병관리청,1790387,보건>>감염병및질병>>결핵병원운영>>결핵관리서비스지원>>조사·연구사업
14558,B1000520190131000233606,조사과운영공통,B1000420180831000232937,소기능,2019-01-31,가습기살균제사건과4.16세월호참사특별조사위원회,1074601,일반공공행정>>국정운영>>가습기살균제사건과4.16세월호참사특별조사위원회운영>>사회적참사특조위운영>>조사과운영공통
14559,NB000520061215100133775,조사관.심판관전문성강화,NB000420061215100132843,소기능,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만>>해양및해상교통안전관리>>해양안전심판>>조사관.심판관전문성강화
14560,NB000520061201100057245,조사구 관리,NB000420061201100057240,소기능,2006-12-01,통계청,1240000,일반공공행정>>국가통계>>국가통계생산및관리>>통계지리정보>>조사구 관리
14561,NB000520061208100096968,조사구제관련 국내외협력,NB000420061208100096957,소기능,2006-12-08,국가인권위원회,1620000,일반공공행정>>국민권익·인권>>인권보호및향상>>조사구제>>조사구제관련 국내외협력
14562,NB000520061201100039724,조사기관 설립 및 관리,NB000420061201100039717,소기능,2006-12-01,국가유산청,1833100,문화체육관광>>국가유산>>매장유산보존및보호>>매장유산관리>>조사기관 설립 및 관리
14563,NB000520061208100096971,조사기법연구,NB000420061208100096957,소기능,2006-12-08,국가인권위원회,1620000,일반공공행정>>국민권익·인권>>인권보호및향상>>조사구제>>조사기법연구
14564,B1000520210514000239168,조사기획 및 지원 ,B1000420201210000238617,소기능,2021-05-14,진실화해를위한과거사정리위원회,1790558,일반공공행정>>국정운영>>진실화해를위한과거사정리위원회 운영>>진실화해를위한과거사정리위원회 운영>>조사기획 및 지원 
14565,B1000520190131000233605,조사기획·지원공통,B1000420180831000232937,소기능,2019-01-31,가습기살균제사건과4.16세월호참사특별조사위원회,1074601,일반공공행정>>국정운영>>가습기살균제사건과4.16세월호참사특별조사위원회운영>>사회적참사특조위운영>>조사기획·지원공통
14566,B1000520190115000233499,조사기획업무,B1000420190115000233490,소기능,2019-01-15,군사망사고진상규명위원회,1074900,일반공공행정>>국정운영>>군사망사고진상규명위원회운영>>조사업무>>조사기획업무
14567,B1000520060308000177904,조사담당공무원 능력발전,B1000420060308000177873,소기능,2017-07-31,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>감찰직무>>조사담당공무원 능력발전
14568,BISa4a2a6c5cb844027ffe3050630080402,조사담당공무원 능력발전,BIS9e4a5a59cb8440278b22050630080401,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>안전행정행정지원>>감찰직무>>조사담당공무원 능력발전
14569,B1000520071226000209629,조사대행기획,B1000420071220000209524,소기능,2007-12-26,통계청,1240000,일반공공행정>>국가통계>>국가통계생산및관리>>통계조사대행>>조사대행기획
14570,B1000520071226000209630,조사대행운영,B1000420071220000209524,소기능,2007-12-26,통계청,1240000,일반공공행정>>국가통계>>국가통계생산및관리>>통계조사대행>>조사대행운영
14571,B1000520110425000219825,조사료 생산 이용 기술개발,NB000420061201100051032,소기능,2011-04-25,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>축산자원개발연구>>조사료 생산 이용 기술개발
14572,B1000520110425000219826,조사료 조제 가공 기술개발,NB000420061201100051032,소기능,2011-04-25,농촌진흥청,1390000,농림>>농업·농촌>>농업기술연구·개발>>축산자원개발연구>>조사료 조제 가공 기술개발
14573,B1000520111202000221720,조사업무,B1000420110919000221543,소기능,2011-12-02,개인정보보호위원회(구),1079930,일반공공행정>>국정운영>>개인정보보호위원회운영>>개인정보보호위 운영>>조사업무
14574,NB000520061201100042635,조사업무,NB000420061201100042621,소기능,2022-04-04,법무부,1270000,공공질서및안전>>법무및검찰>>범죄예방정책>>보호관찰행정>>조사업무
14575,B1000520190418000234240,조사업무,B1000420190401000234211,소기능,2019-04-18,5.18민주화운동진상규명조사위원회,1075000,일반공공행정>>국정운영>>5.18민주화운동 진상규명조사위원회 운영>>5.18민주화운동 진상규명조사 위원회 운영>>조사업무
14576,B1000520200805000236400,조사업무 관련 규정ㆍ제도 정비,B1000420200804000236301,소기능,2020-08-05,개인정보보호위원회,1790365,일반공공행정>>개인정보>>개인정보보호>>조사조정>>조사업무 관련 규정ㆍ제도 정비
14577,B1000520140218000225916,조사연구,B1000420140218000225905,소기능,2014-02-18,문화체육관광부,1371000,문화체육관광>>문화예술>>국립한글박물관운영>>국립한글박물관 운영지원>>조사연구
14578,NB000520061215100139577,조사연구,NB000420061215100139574,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>국립현대미술관운영>>국립현대미술관 관리 및 지원>>조사연구
14579,B1000520240502000246584,조사연구,B1000420240502000246569,소기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>고궁유물보존·활용>>고궁유물>>조사연구
14580,B1000520190429000234315,조사연구 선진화,B1000420190429000234311,소기능,2019-04-29,국가기후환경회의,1790213,일반공공행정>>국정운영>>국가기후환경회의운영>>조사지원팀 운영>>조사연구 선진화
14581,NB000520061215100126840,조사연구사업,NB000420061215100126826,소기능,2010-03-19,보건복지부,1352000,사회복지>>취약계층지원>>장애인직업재활지원>>장애인 재활훈련사업>>조사연구사업
14582,B1000520110609000221058,조사환경 개선,NB000420061201100056819,소기능,2011-06-09,통계청,1240000,일반공공행정>>국가통계>>국가통계생산및관리>>통계조사관리>>조사환경 개선
14583,NB000520061215100133100,조석관측,NB000420061215100133048,소기능,2013-03-23,해양수산부,1192000,해양수산>>해양수산·어촌>>해양과학기술개발>>해양조사>>조석관측
14584,NB000520061207100081498,조선산업 정책 수립,NB000420061207100081493,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>산업진흥·고도화>>자본재산업진흥>>자동차조선>>조선산업 정책 수립
14585,B1000520240502000246653,조선왕조실록·의궤 보존관리 등,B1000420240502000246571,소기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>고궁유물보존·활용>>조선왕조실록 및 의궤>>조선왕조실록·의궤 보존관리 등
14586,B1000520240502000246656,조선왕조실록·의궤 연구 및 조사 등,B1000420240502000246571,소기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>고궁유물보존·활용>>조선왕조실록 및 의궤>>조선왕조실록·의궤 연구 및 조사 등
14587,B1000520240502000246658,조선왕조실록·의궤 전시 및 교육 등,B1000420240502000246571,소기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>고궁유물보존·활용>>조선왕조실록 및 의궤>>조선왕조실록·의궤 전시 및 교육 등
14588,NB000520061215100132255,조성토지 공급,NB000420061215100132254,소기능,2006-12-15,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>도시정책>>주택계획>>조성토지 공급
14589,B1000520061212000196022,조세범처벌법,NB000420061201100060170,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>세제정책>>조세범처벌법
14590,NB000520061201100060435,조세심판관회의개최,NB000420061201100060430,소기능,2013-03-23,국무조정실,1092000,재정·세제·금융>>세제>>조세정책>>조세심판>>조세심판관회의개최
14591,B1000520070104000198316,조세조약,NB000420061201100060274,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>국제조세>>조세조약
14592,B1000520070112000200904,조세지출예산제도,NB000420061201100060195,소기능,2008-04-02,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>조세지출예산>>조세지출예산제도
14593,NB000520061201100060196,조세특례제한법,NB000420061201100060195,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>조세지출예산>>조세특례제한법
14594,NB000520061214100121909,조약관련기록 유지.관리,NB000420061214100121900,소기능,2013-03-23,외교부,1262000,통일·외교>>외교>>조약및국제법>>조약>>조약관련기록 유지.관리
14595,NB000520061215100134132,조위관측소의 운영 및 관리,NB000420061215100133048,소기능,2013-03-23,해양수산부,1192000,해양수산>>해양수산·어촌>>해양과학기술개발>>해양조사>>조위관측소의 운영 및 관리
14596,B1000520121112000223245,조직,B1000420110919000221531,소기능,2012-11-12,개인정보보호위원회(구),1079930,일반공공행정>>국정운영>>개인정보위행정지원>>처리과공통>>조직
14597,NB000520061214100123524,조직 관리,NB000420061214100123344,소기능,2023-05-24,국가보훈처|국가보훈부,1180000|1830000,사회복지>>보훈>>보훈행정지원>>행정관리>>조직 관리
14598,B1000520200911000237051,조직 및 정원관리,B1000420200911000236974,소기능,2020-09-11,질병관리청,1790387,보건>>감염병및질병>>질병관리청운영>>기획조정>>조직 및 정원관리
14599,NB000520061214100121525,조직 및 정원관리,NB000420061214100121515,소기능,2013-03-23,외교부,1262000,통일·외교>>외교>>외교행정지원>>행정관리>>조직 및 정원관리
14600,BIS483ca6a6cb8840278f22050630083002,조직 및 정원관리제도 연구·운영,BIS455da28acb8840278047050630083002,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>조직관리>>조직기획>>조직 및 정원관리제도 연구·운영
14601,B1000520051209000009789,조직 및 정원관리제도 연구·운영,B1000420051209000009787,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>조직관리>>조직제도>>조직 및 정원관리제도 연구·운영
14602,B1000520200805000236331,"조직, 정원관리, 부서간 업무범위 조정",B1000420200804000236299,소기능,2020-08-05,개인정보보호위원회,1790365,"일반공공행정>>개인정보>>개인정보보호>>개인정보위 운영>>조직, 정원관리, 부서간 업무범위 조정"
14603,B1000520180607000232758,조직개편,B1000420160809000230700,소기능,2018-06-07,경제사회노동위원회,1074800,일반공공행정>>국정운영>>경제사회발전노사정위원회운영>>노사정위원회 운영>>조직개편
14604,B1000520210811000241094,조직개편 등에 따라 신규 등록,NB000420061207100082836,소기능,2021-08-11,산업통상자원부,1450000,산업·통상·중소기업>>에너지및자원개발>>에너지수급안정>>석탄산업정책>>조직개편 등에 따라 신규 등록
14605,B1000520130509000224110,조직관리,B1000420130305110000021,소기능,2017-07-26,과학기술정보통신부,1721000,과학기술>>과학기술진흥>>과학기술정보통신행정지원>>행정관리>>조직관리
14606,NB000520061215100136623,조직관리,NB000420061215100136609,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농림행정지원>>행정관리>>조직관리
14607,B1000520100201000218345,조직관리,B1000420090929000217861,소기능,2010-02-01,특임장관실(구),1091000,일반공공행정>>국정운영>>특임행정지원>>처리과공통>>조직관리
14608,NB000520070104100142566,조직관리,NB000420061201100061987,소기능,2008-11-18,통일부,1250000,통일·외교>>통일>>통일행정지원>>기획>>조직관리
14609,NB000520061208100093868,조직관리,NB000420061208100093859,소기능,2007-04-30,공정거래위원회,1130000,산업·통상·중소기업>>공정거래>>공정거래행정지원>>행정관리>>조직관리
14610,NB000520061201100039403,조직관리,NB000420061201100039387,소기능,2007-01-08,국가유산청,1833100,문화체육관광>>국가유산>>국가유산행정지원>>행정관리>>조직관리
14611,NB000520061201100016659,조직기획 및 관리,NB000420061201100016474,소기능,2014-03-19,산림청,1400000,농림>>임업·산촌>>산림행정지원>>행정관리>>조직기획 및 관리
14612,B1000520210120000238851,조직및정원관리,B1000420210120000238787,소기능,2021-01-20,고위공직자범죄수사처,1790364,공공질서및안전>>고위공직자범죄수사>>고위공직자범죄수사등행정지원>>행정관리>>조직및정원관리
14613,B1000520060309000178182,조직발전전략,B1000420060308000177869,소기능,2006-10-10,해양경찰청(구),1530000,공공질서및안전>>해경>>해양경찰행정지원>>행정관리>>조직발전전략
14614,B1000520070126000202884,조직운영,NB000420061215100132002,소기능,2007-01-26,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>행복도시건설행정지원>>행정관리>>조직운영
14615,B1000520061019000195913,조직운영전략개발,B1000420060706000195650,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>조직관리>>기능분석>>조직운영전략개발
14616,B1000520210120000238850,조직진단,B1000420210120000238787,소기능,2021-01-20,고위공직자범죄수사처,1790364,공공질서및안전>>고위공직자범죄수사>>고위공직자범죄수사등행정지원>>행정관리>>조직진단
14617,NB000520061130100005627,조직진단 및 관리,NB000420061130100005617,소기능,2017-07-26,중소벤처기업부,1421000,산업·통상·중소기업>>산업·중소기업일반>>중소기업행정지원>>행정관리>>조직진단 및 관리
14618,NB000520061201100016086,조직진단 및 관리,NB000420061201100016076,소기능,2008-02-29,금융위원회,1160100,재정·세제·금융>>금융>>금융위행정지원>>행정관리>>조직진단 및 관리
14619,NB000520061201100027154,조직진단 및 관리,NB000420061201100026970,소기능,2006-12-01,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>지식재산행정종합지원>>행정관리>>조직진단 및 관리
14620,NB000520061201100028069,조직진단 및 관리,NB000420061201100027884,소기능,2013-03-23,교육부,1342000,교육>>교육일반>>교육행정지원>>행정관리>>조직진단 및 관리
14621,NB000520061208100096736,조직진단 및 관리,NB000420061208100096728,소기능,2006-12-08,국가인권위원회,1620000,일반공공행정>>국민권익·인권>>인권위행정지원>>행정관리>>조직진단 및 관리
14622,B1000520130909100000156,조직진단 및 관리,B1000420130909100000120,소기능,2013-09-09,새만금개발청,1730000,지역개발>>지역및도시>>새만금개발행정지원>>행정관리>>조직진단 및 관리
14623,NB000520061207100091528,조직진단 및 관리,NB000420061207100091521,소기능,2006-12-07,환경부,1480000,환경>>환경일반>>환경행정지원>>행정관리>>조직진단 및 관리
14624,B1000520111223100000163,조직진단 및 관리,B1000420111223100000121,소기능,2011-12-23,원자력안전위원회,1079960,일반공공행정>>국정운영>>원자력안전위행정지원>>행정관리>>조직진단 및 관리
14625,NB000520061201100059239,조직진단 및 관리,NB000420061201100059060,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>기획재정>>기획재정행정지원>>행정관리>>조직진단 및 관리
14626,NB000520061201100060788,조직진단 및 관리,NB000420061201100060779,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>식품의약안전행정지원>>행정관리>>조직진단 및 관리
14627,NB000520061215100125440,조직진단 및 관리,NB000420061215100125430,소기능,2010-03-19,보건복지부,1352000,사회복지>>사회복지일반>>보건복지행정지원>>행정관리>>조직진단 및 관리
14628,NB000520061201100037839,조직진단 및 관리,NB000420061201100037627,소기능,2011-05-06,농촌진흥청,1390000,농림>>농업·농촌>>농촌진흥행정지원>>행정관리>>조직진단 및 관리
14629,NB000520061201100049698,조직진단 및 관리,NB000420061201100049690,소기능,2006-12-01,법제처,1170000,일반공공행정>>법제>>법제행정지원>>행정관리>>조직진단 및 관리
14630,B1000520230602000244702,조직진단 및 관리,B1000420230602000244700,소기능,2023-06-02,재외동포청,1832000,통일·외교>>외교>>재외동포행정지원>>행정관리>>조직진단 및 관리
14631,NB000520061207100084979,조직진단 및 관리,NB000420061207100084969,소기능,2017-07-26,해양경찰청|소방청,1532000|1661000,공공질서및안전>>안전관리>>국민안전행정지원>>행정관리>>조직진단 및 관리
14632,BIS6d0ebec3cb844027830c050630080205,조직진단 및 관리,BIS6a314147cb844027ff80050630080204,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>안전행정행정지원>>부내창의혁신>>조직진단 및 관리
14633,NB000520061201100056674,조직진단 및 관리,NB000420061201100056666,소기능,2006-12-01,통계청,1240000,일반공공행정>>일반행정>>통계행정지원>>행정관리>>조직진단 및 관리
14634,B1000520240522000248780,조직진단 및 관리,B1000420240520000248707,소기능,2024-05-22,우주항공청,1834100,과학기술>>과학기술진흥>>우주항공행정지원>>행정관리>>조직진단 및 관리
14635,NB000520061201100036868,조직진단 및 관리,NB000420061201100036241,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용노동행정지원>>행정관리>>조직진단 및 관리
14636,NB000520061201100050433,조직진단 및 관리,NB000420061201100050423,소기능,2008-03-13,병무청,1300000,국방>>병무행정>>병무행정지원>>행정관리>>조직진단 및 관리
